service_id,service_name,source_service,target_service,request_latency,request_volume,cpu_usage,memory_usage,error_rate,service_criticality,environment,timestamp
svc_003,User Service,Auth Service,User Service,376.2,7098,10.26,1058.0,0.0085,high,production,2026-03-11T18:15:27.530280
svc_013,Cache Service,Search Service,Cache Service,260.35,2125,49.92,680.0,0.007,high,production,2026-03-11T18:24:27.530280
svc_011,Logging Service,API Gateway,Logging Service,120.77,3304,78.12,725.0,0.0081,medium,production,2026-03-11T18:25:27.530280
svc_006,Notification Service,Order Service,Notification Service,98.13,2092,47.44,564.0,0.0476,medium,production,2026-03-11T18:26:27.530280
svc_010,Analytics Service,Order Service,Analytics Service,51.22,5441,27.83,254.0,0.0193,low,production,2026-03-11T18:36:27.530280
svc_014,Email Service,Notification Service,Email Service,91.69,266,10.42,2003.0,0.0266,medium,production,2026-03-11T18:38:27.530280
svc_009,Search Service,API Gateway,Search Service,31.37,6167,77.42,849.0,0.035,medium,production,2026-03-11T19:01:27.530280
svc_005,Payment Service,Order Service,Payment Service,323.55,4645,73.49,675.0,0.0432,critical,production,2026-03-11T19:15:27.530280
svc_012,Config Service,User Service,Config Service,325.82,3844,61.33,1274.0,0.0069,high,production,2026-03-11T19:18:27.530280
svc_005,Payment Service,Order Service,Payment Service,410.65,10253,61.46,769.0,0.0419,critical,production,2026-03-11T19:27:27.530280
svc_017,Recommendation Service,Search Service,Recommendation Service,119.15,4462,49.18,1105.0,0.0438,medium,production,2026-03-11T19:32:27.530280
svc_012,Config Service,User Service,Config Service,386.55,3101,15.55,569.0,0.0397,high,production,2026-03-11T19:35:27.530280
svc_012,Config Service,Auth Service,Config Service,55.3,9358,18.66,1677.0,0.0253,high,production,2026-03-11T19:39:27.530280
svc_018,Session Service,Auth Service,Session Service,60.62,8777,52.11,1975.0,0.0179,high,production,2026-03-11T19:46:27.530280
svc_013,Cache Service,Search Service,Cache Service,55.34,1116,50.59,907.0,0.0046,high,production,2026-03-11T20:01:27.530280
svc_012,Config Service,Auth Service,Config Service,275.78,2220,22.46,677.0,0.0368,high,production,2026-03-11T20:07:27.530280
svc_013,Cache Service,Search Service,Cache Service,325.86,4347,10.0,1290.0,0.0269,high,production,2026-03-11T20:10:27.530280
svc_012,Config Service,Auth Service,Config Service,301.52,8180,76.03,1213.0,0.0436,high,production,2026-03-11T20:16:27.530280
svc_012,Config Service,Auth Service,Config Service,250.1,3077,45.59,382.0,0.026,high,production,2026-03-11T20:17:27.530280
svc_007,Inventory Service,Order Service,Inventory Service,463.0,4190,47.02,924.0,0.0385,high,production,2026-03-11T20:22:27.530280
svc_005,Payment Service,Order Service,Payment Service,435.4,4618,34.74,844.0,0.0401,critical,production,2026-03-11T20:24:27.530280
svc_004,Order Service,API Gateway,Order Service,428.48,2939,42.38,1425.0,0.0166,critical,production,2026-03-11T20:28:27.530280
svc_009,Search Service,API Gateway,Search Service,463.81,4069,75.02,1347.0,0.0447,medium,production,2026-03-11T20:32:27.530280
svc_006,Notification Service,Order Service,Notification Service,352.96,4971,31.85,822.0,0.0419,medium,production,2026-03-11T21:11:27.530280
svc_015,Report Service,Analytics Service,Report Service,252.07,3116,23.88,395.0,0.0319,low,production,2026-03-11T21:33:27.530280
svc_016,Billing Service,Payment Service,Billing Service,153.78,9155,68.58,1846.0,0.0143,high,production,2026-03-11T21:33:27.530280
svc_013,Cache Service,Search Service,Cache Service,315.3,3503,20.02,787.0,0.0338,high,production,2026-03-11T21:51:27.530280
svc_009,Search Service,Catalog Service,Search Service,214.75,6809,12.9,1530.0,0.0185,medium,production,2026-03-11T22:02:27.530280
svc_013,Cache Service,Search Service,Cache Service,68.8,3342,30.94,334.0,0.0203,high,production,2026-03-11T22:02:27.530280
svc_004,Order Service,API Gateway,Order Service,454.25,1590,28.03,704.0,0.0166,critical,production,2026-03-11T22:14:27.530280
svc_012,Config Service,Auth Service,Config Service,197.4,452,27.58,1804.0,0.0217,high,production,2026-03-11T22:37:27.530280
svc_012,Config Service,Order Service,Config Service,47.64,2757,40.79,513.0,0.0126,high,production,2026-03-11T22:41:27.530280
svc_008,Catalog Service,Inventory Service,Catalog Service,59.97,6607,28.76,1868.0,0.0061,high,production,2026-03-11T22:55:27.530280
svc_013,Cache Service,Catalog Service,Cache Service,506.8,1537,41.52,745.0,0.0119,high,production,2026-03-11T23:01:27.530280
svc_014,Email Service,Notification Service,Email Service,77.42,5407,47.1,1051.0,0.0245,medium,production,2026-03-11T23:07:27.530280
svc_018,Session Service,Auth Service,Session Service,354.63,4536,22.29,755.0,0.0236,high,production,2026-03-11T23:17:27.530280
svc_003,User Service,Auth Service,User Service,310.42,1704,41.65,1260.0,0.026,high,production,2026-03-11T23:29:27.530280
svc_010,Analytics Service,Order Service,Analytics Service,361.73,9423,61.49,1342.0,0.0096,low,production,2026-03-11T23:32:27.530280
svc_015,Report Service,Billing Service,Report Service,323.57,6147,35.97,446.0,0.0231,low,production,2026-03-11T23:49:27.530280
svc_008,Catalog Service,Inventory Service,Catalog Service,149.4,2020,63.01,571.0,0.0472,high,production,2026-03-12T00:06:27.530280
svc_003,User Service,API Gateway,User Service,287.77,2201,46.38,777.0,0.049,high,production,2026-03-12T00:12:27.530280
svc_002,Auth Service,API Gateway,Auth Service,217.02,2632,41.3,912.0,0.0175,critical,production,2026-03-12T00:34:27.530280
svc_016,Billing Service,Payment Service,Billing Service,169.38,479,64.58,1681.0,0.0165,high,production,2026-03-12T00:40:27.530280
svc_005,Payment Service,Order Service,Payment Service,222.21,9372,41.77,1611.0,0.0251,critical,production,2026-03-12T00:52:27.530280
svc_010,Analytics Service,User Service,Analytics Service,477.36,6827,19.37,1142.0,0.0418,low,production,2026-03-12T00:55:27.530280
svc_009,Search Service,Catalog Service,Search Service,374.75,1228,36.76,889.0,0.0157,medium,production,2026-03-12T01:12:27.530280
svc_016,Billing Service,Payment Service,Billing Service,211.39,4264,43.16,1066.0,0.016,high,production,2026-03-12T01:17:27.530280
svc_012,Config Service,Order Service,Config Service,434.25,6171,72.67,1393.0,0.0385,high,production,2026-03-12T01:32:27.530280
svc_003,User Service,Auth Service,User Service,443.44,7227,69.58,535.0,0.0495,high,production,2026-03-12T01:37:27.530280
svc_012,Config Service,Auth Service,Config Service,333.97,9397,64.24,1306.0,0.0088,high,production,2026-03-12T01:53:27.530280
svc_010,Analytics Service,Order Service,Analytics Service,270.93,3313,68.71,1180.0,0.0418,low,production,2026-03-12T02:24:27.530280
svc_012,Config Service,Order Service,Config Service,103.16,804,27.6,1219.0,0.024,high,production,2026-03-12T02:30:27.530280
svc_012,Config Service,Order Service,Config Service,199.18,1509,80.71,882.0,0.0072,high,production,2026-03-12T02:31:27.530280
svc_009,Search Service,API Gateway,Search Service,178.49,7801,22.63,1521.0,0.0485,medium,production,2026-03-12T02:37:27.530280
svc_015,Report Service,Analytics Service,Report Service,428.54,3939,33.38,1749.0,0.016,low,production,2026-03-12T02:41:27.530280
svc_018,Session Service,Auth Service,Session Service,177.95,7386,10.89,498.0,0.0191,high,production,2026-03-12T02:51:27.530280
svc_018,Session Service,Auth Service,Session Service,346.63,425,73.05,161.0,0.0477,high,production,2026-03-12T02:56:27.530280
svc_012,Config Service,Order Service,Config Service,66.22,196,10.83,1777.0,0.0192,high,production,2026-03-12T03:24:27.530280
svc_014,Email Service,Notification Service,Email Service,89.31,4968,25.08,1066.0,0.0273,medium,production,2026-03-12T03:36:27.530280
svc_016,Billing Service,Payment Service,Billing Service,101.24,6247,22.49,1855.0,0.0041,high,production,2026-03-12T03:40:27.530280
svc_006,Notification Service,Payment Service,Notification Service,326.27,8537,38.82,432.0,0.0089,medium,production,2026-03-12T03:41:27.530280
svc_016,Billing Service,Payment Service,Billing Service,105.42,2655,51.72,255.0,0.0056,high,production,2026-03-12T03:47:27.530280
svc_002,Auth Service,API Gateway,Auth Service,392.38,3777,70.69,1640.0,0.0036,critical,production,2026-03-12T03:55:27.530280
svc_013,Cache Service,Catalog Service,Cache Service,144.49,1349,21.93,2038.0,0.0491,high,production,2026-03-12T03:56:27.530280
svc_002,Auth Service,API Gateway,Auth Service,412.45,4551,66.35,629.0,0.0073,critical,production,2026-03-12T04:12:27.530280
svc_003,User Service,API Gateway,User Service,229.2,4218,61.55,1094.0,0.0284,high,production,2026-03-12T04:20:27.530280
svc_009,Search Service,Catalog Service,Search Service,373.44,4398,53.91,912.0,0.011,medium,production,2026-03-12T04:35:27.530280
svc_011,Logging Service,API Gateway,Logging Service,50.05,572,72.43,1985.0,0.0273,medium,production,2026-03-12T05:07:27.530280
svc_015,Report Service,Billing Service,Report Service,150.36,2434,44.45,1097.0,0.0199,low,production,2026-03-12T05:10:27.530280
svc_017,Recommendation Service,Search Service,Recommendation Service,44.51,3244,41.67,129.0,0.0153,medium,production,2026-03-12T05:35:27.530280
svc_015,Report Service,Analytics Service,Report Service,141.77,2015,23.07,266.0,0.0273,low,production,2026-03-12T05:36:27.530280
svc_007,Inventory Service,Order Service,Inventory Service,352.47,3666,35.24,1433.0,0.0173,high,production,2026-03-12T05:41:27.530280
svc_003,User Service,Auth Service,User Service,392.91,5294,60.91,1462.0,0.0319,high,production,2026-03-12T05:46:27.530280
svc_006,Notification Service,Payment Service,Notification Service,155.11,3368,31.87,1642.0,0.0175,medium,production,2026-03-12T05:59:27.530280
svc_011,Logging Service,API Gateway,Logging Service,454.98,4782,36.97,1053.0,0.0161,medium,production,2026-03-12T06:39:27.530280
svc_009,Search Service,Catalog Service,Search Service,217.01,6659,52.19,1418.0,0.0467,medium,production,2026-03-12T06:51:27.530280
svc_008,Catalog Service,Inventory Service,Catalog Service,422.39,5946,37.04,1048.0,0.0367,high,production,2026-03-12T07:14:27.530280
svc_017,Recommendation Service,Search Service,Recommendation Service,350.61,2821,34.93,1111.0,0.0227,medium,production,2026-03-12T07:18:27.530280
svc_011,Logging Service,API Gateway,Logging Service,459.85,701,80.03,1704.0,0.0447,medium,production,2026-03-12T07:28:27.530280
svc_012,Config Service,User Service,Config Service,385.92,6217,20.86,993.0,0.0193,high,production,2026-03-12T07:41:27.530280
svc_010,Analytics Service,User Service,Analytics Service,516.67,5215,46.88,1501.0,0.0286,low,production,2026-03-12T07:49:27.530280
svc_014,Email Service,Notification Service,Email Service,458.08,5518,20.55,1195.0,0.0403,medium,production,2026-03-12T07:55:27.530280
svc_013,Cache Service,Catalog Service,Cache Service,313.49,117,66.54,543.0,0.0028,high,production,2026-03-12T08:14:27.530280
svc_013,Cache Service,Catalog Service,Cache Service,409.36,958,36.54,537.0,0.0014,high,production,2026-03-12T08:32:27.530280
svc_012,Config Service,Auth Service,Config Service,216.82,38,52.88,1371.0,0.0495,high,production,2026-03-12T08:33:27.530280
svc_009,Search Service,API Gateway,Search Service,81.47,8827,59.75,1561.0,0.0342,medium,production,2026-03-12T08:42:27.530280
svc_004,Order Service,API Gateway,Order Service,312.82,10,34.03,1231.0,0.0062,critical,production,2026-03-12T09:53:27.530280
svc_016,Billing Service,Payment Service,Billing Service,204.32,4516,36.3,714.0,0.029,high,production,2026-03-12T09:58:27.530280
svc_013,Cache Service,Search Service,Cache Service,253.65,1902,46.88,2023.0,0.0222,high,production,2026-03-12T10:01:27.530280
svc_015,Report Service,Analytics Service,Report Service,90.76,1330,26.01,1765.0,0.0449,low,production,2026-03-12T10:07:27.530280
svc_015,Report Service,Analytics Service,Report Service,165.97,3324,22.72,516.0,0.0304,low,production,2026-03-12T10:27:27.530280
svc_009,Search Service,Catalog Service,Search Service,35.91,5311,23.38,858.0,0.0402,medium,production,2026-03-12T10:27:27.530280
svc_002,Auth Service,API Gateway,Auth Service,456.5,5944,83.2,520.0,0.0126,critical,production,2026-03-12T10:29:27.530280
svc_013,Cache Service,Search Service,Cache Service,533.4,783,16.6,340.0,0.0354,high,production,2026-03-12T10:31:27.530280
svc_014,Email Service,Notification Service,Email Service,465.35,1082,42.47,976.0,0.0276,medium,production,2026-03-12T10:57:27.530280
svc_015,Report Service,Billing Service,Report Service,36.26,6902,15.14,588.0,0.0411,low,production,2026-03-12T11:00:27.530280
svc_012,Config Service,Order Service,Config Service,266.19,2688,79.38,1307.0,0.0482,high,production,2026-03-12T11:09:27.530280
svc_007,Inventory Service,Order Service,Inventory Service,330.86,2002,66.43,1270.0,0.0039,high,production,2026-03-12T11:12:27.530280
svc_006,Notification Service,Payment Service,Notification Service,171.79,1468,13.22,1441.0,0.0052,medium,production,2026-03-12T11:24:27.530280
svc_004,Order Service,API Gateway,Order Service,49.32,1820,53.71,660.0,0.0179,critical,production,2026-03-12T11:39:27.530280
svc_007,Inventory Service,Order Service,Inventory Service,365.71,7400,49.33,1861.0,0.0262,high,production,2026-03-12T11:49:27.530280
svc_010,Analytics Service,Order Service,Analytics Service,455.39,6333,23.17,181.0,0.0215,low,production,2026-03-12T11:55:27.530280
svc_012,Config Service,User Service,Config Service,219.42,5058,66.2,583.0,0.0449,high,production,2026-03-12T12:03:27.530280
svc_012,Config Service,User Service,Config Service,284.19,2173,61.45,1984.0,0.0311,high,production,2026-03-12T12:11:27.530280
svc_011,Logging Service,API Gateway,Logging Service,409.01,1882,58.3,1110.0,0.0048,medium,production,2026-03-12T12:25:27.530280
svc_006,Notification Service,Payment Service,Notification Service,45.43,2575,22.71,1151.0,0.0418,medium,production,2026-03-12T12:29:27.530280
svc_003,User Service,Auth Service,User Service,136.25,10250,34.3,1302.0,0.0357,high,production,2026-03-12T12:33:27.530280
svc_016,Billing Service,Payment Service,Billing Service,456.32,1742,52.09,669.0,0.0182,high,production,2026-03-12T12:45:27.530280
svc_010,Analytics Service,User Service,Analytics Service,81.66,5653,61.44,1890.0,0.0498,low,production,2026-03-12T12:53:27.530280
svc_016,Billing Service,Payment Service,Billing Service,179.15,7713,83.92,640.0,0.0495,high,production,2026-03-12T13:05:27.530280
svc_006,Notification Service,Order Service,Notification Service,487.08,1446,15.79,179.0,0.0221,medium,production,2026-03-12T13:08:27.530280
svc_012,Config Service,User Service,Config Service,321.22,1574,16.14,316.0,0.0039,high,production,2026-03-12T13:28:27.530280
svc_006,Notification Service,Payment Service,Notification Service,202.57,8071,78.02,820.0,0.0113,medium,production,2026-03-12T13:31:27.530280
svc_015,Report Service,Billing Service,Report Service,216.63,1239,36.84,1693.0,0.0355,low,production,2026-03-12T13:37:27.530280
svc_012,Config Service,Order Service,Config Service,191.93,4949,74.44,1615.0,0.0131,high,production,2026-03-12T13:43:27.530280
svc_012,Config Service,Order Service,Config Service,69.58,2281,23.32,1030.0,0.0266,high,production,2026-03-12T14:01:27.530280
svc_017,Recommendation Service,Search Service,Recommendation Service,468.76,2543,29.01,1590.0,0.0139,medium,production,2026-03-12T14:03:27.530280
svc_013,Cache Service,Search Service,Cache Service,149.96,1734,37.05,338.0,0.0454,high,production,2026-03-12T14:21:27.530280
svc_015,Report Service,Analytics Service,Report Service,522.03,3009,8.58,1838.0,0.0119,low,production,2026-03-12T15:23:27.530280
svc_006,Notification Service,Payment Service,Notification Service,46.24,10030,51.15,1152.0,0.0077,medium,production,2026-03-12T15:26:27.530280
svc_008,Catalog Service,Inventory Service,Catalog Service,310.36,1801,49.86,597.0,0.0283,high,production,2026-03-12T15:37:27.530280
svc_012,Config Service,Order Service,Config Service,179.17,9555,45.15,1939.0,0.0234,high,production,2026-03-12T15:40:27.530280
svc_003,User Service,API Gateway,User Service,122.38,1843,65.65,1495.0,0.0072,high,production,2026-03-12T15:41:27.530280
svc_003,User Service,API Gateway,User Service,426.8,9734,76.67,912.0,0.0331,high,production,2026-03-12T15:52:27.530280
svc_003,User Service,Auth Service,User Service,172.91,7397,48.05,331.0,0.0439,high,production,2026-03-12T16:20:27.530280
svc_004,Order Service,API Gateway,Order Service,163.52,6983,10.92,1671.0,0.0449,critical,production,2026-03-12T16:55:27.530280
svc_010,Analytics Service,User Service,Analytics Service,229.78,778,36.52,726.0,0.0473,low,production,2026-03-12T17:04:27.530280
svc_002,Auth Service,API Gateway,Auth Service,26.96,3689,77.15,138.0,0.0392,critical,production,2026-03-12T17:04:27.530280
